global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1238.2538364184818	-0.0860596324093876	0.0074062603304389	1533272.5634050884	1742.158538250213	-7.485126657688852	56.02712108164428	3035116.372398119	1207.3851735605358	-3.091478940457364	1457778.9573338053	9.557242039291385	1332.9663002087875	1258.258302854455	1.058994	21.630169	0.1411237835862553	0.0712205774493535	0.094132702	0.0559924233	0.1295685516	-0.0280119417	-0.0655338738	-0.0143318084	-0.1141543405	-0.142919165	-0.129916544	0.079246801	0.0525186489	-0.0277263307	0.0658275966	-0.0531330775	-0.1534397558	-0.0648198988	0.1024065636	-0.0909265281	0.03289408	-0.0241005654	0.0235839088	-0.0497160253	-0.0715236748	0.0117007962	0.1465392387	-0.1518899789	0.0673100483	0.0354269978	0.0924319404	0.0373770417	0.0396190605	0.1815388559	-0.1123017419	0.1539565874	0.0771952177	-0.0770712076	-0.1361994568	-0.0500645995	-0.0104198564	0.1129106149	0.2233035416	-0.0892786945	-0.0801397333	0.0991893725	0.1337664136	-0.0493699667	-0.0651919685	-0.1302952027	0.039566891	-0.0236981616	-0.0586778328	-0.008142946	-0.087373738	-0.092787156	0.1289835377	-0.1405194612	0.123702681	0.0267815073	0.1772033753	0.0388465861	0.0647022324	-0.0622789544	0.1572943432	-0.0567182923	0.0338263347	0.1277398283	0.1370273047	-0.0144438778	0.1459707744	-0.0905029088	0.0193201202	0.0731610005	-0.0316507005	-0.0991351777	-0.2171606994	-0.0224643634	0.0590837248	-0.0149365864	0.0812220767	-0.1045204611	0.0471970277	-0.0881595159	0.0188818178	-0.1727269583	-0.2208827139	0.1344370389	-0.081694313	0.099383865	-0.085522441	-0.1408314446	-0.0491447977	0.1074583966	-0.0028345346	-0.0079091708019376	-0.0026620166645728	7.086332722463296e-06	6.255498277422226e-05	-0.0285780056407958	-0.0317794318601441	0.0010099322893535	0.0008167024064053	0.0410316499374303	0.0571865508759472	0.0032703016010872	0.0016835962965878	7.600144801341543e-05	0.0004830053231378	2.332941421794655e-07	5.776220100135889e-09	4.0997310783774665e-05	0.000455993269579	1.6807794915014063e-09	2.079298619014147e-07	-7.100156147829796e-05	-5.0917090994931615e-05	2.592550155386146e-09	5.041221732356524e-09
1240.3859253238663	2.132088905384535	4.545803100463824	1538557.2437415442	1748.5126671486712	6.354128898458157	40.37495405822107	3057296.54717936	1209.5474270750574	2.1622535145215807	1463004.9783438912	4.675340261060928	1337.1624262160149	1261.237363883158	1.070894	21.873232	0.0550763372591149	0.0265580757638363	-0.009015208	-0.1543243048	0.0065957726	0.0258682731	-0.0514650142	0.0025289317	-0.0988319704	0.0918123675	0.005322201	-0.0870540214	-0.0579146903	0.0337489598	-0.1806065057	0.0479890131	-0.159246927	-0.0873312921	-0.0054121298	0.0368537747	0.0786132491	0.0572296367	0.1678627778	0.0561745377	0.0060537488	-0.1467853542	0.0550620014	0.0337383408	0.0887062843	0.0836350283	-0.0145376493	-0.0863953749	0.0995375899	0.0080557853	0.1558219708	0.0414641773	-0.009508926	0.0623479872	0.1088042701	-0.0481191263	0.0141223786	-0.1251609399	-0.0678334891	-0.0952705128	-0.153366878	-0.0232713001	-0.0360811246	0.1440891967	-0.0109581399	-0.132489602	0.031604142	-0.1485598556	0.1649542877	-0.0039888626	-0.1007194596	0.0211898129	-0.1541437665	0.0177097104	0.0415454154	-0.0151716315	-0.0089683008	-0.0522010043	-0.1416987238	-0.0198380148	-0.1276439096	-0.0664540391	-0.0255523841	-0.1009954113	-0.0678501722	-0.0636599184	0.1776490348	-0.0371377953	-0.1086654605	0.0117235858	0.1225944069	-0.0145208298	-0.0649291593	-0.0824580752	0.0267916829	-0.0548992134	0.0500893954	-0.0062670668	0.1391886512	-0.050253222	-0.0263289488	0.0436904277	-0.0282049383	0.0667829659	-0.1884255412	-0.088904407	0.0800767694	0.1015768999	-0.014771327	0.1033401944	-0.0141533203	-0.0009112606839778	0.0069979101179597	4.897074601904413e-05	8.303960341636878e-07	-0.0389744197031234	-0.0103964140623276	0.0001080854253553	0.0015190053911952	0.0293991420754906	-0.0116325078619397	0.000135315239158	0.0008643095547748	-0.0003170008830662	-0.0003930023310796	1.5445083223401168e-07	1.004895598647506e-07	-4.299569742993725e-05	-8.399300821371192e-05	1.8486299974867127e-09	7.054825428788678e-09	-2.7006796433868063e-05	4.399476504442989e-05	1.93553935131459e-09	7.293670536203886e-10
1240.4618315188736	0.0759061950072919	0.005761750440485	1538745.5554551585	1748.605258373504	0.0925912248328586	0.0085731349160489	3057620.349611469	1208.864398331292	-0.6830287437653624	1461353.1335528768	0.466528264809689	1336.6869524711572	1271.3120755225773	1.13487	23.179955	0.1198668540527542	0.0801975029073806	-0.147520068	-0.0128382279	-0.1064513889	-0.0133586495	0.103570188	0.0732036911	0.0247315476	0.0441971726	0.0625521005	-0.1295997292	-0.0235262587	0.1463141462	0.0189816092	0.1859866593	0.0123966938	-0.1575376398	-0.0480013961	0.0628077039	0.01020634	0.1081612412	-0.0438554805	-0.1339999654	-0.0121408865	-0.0135256225	-0.081508323	0.0652025312	0.186724424	0.2032950442	0.1907312354	0.1460529888	0.0387165304	-0.0625511769	0.0752918289	-0.0036115309	0.0388242443	-0.0887399734	0.0123064524	-0.0726687602	0.0215783157	0.0135920268	-0.0482057384	-0.1223556976	0.0496203173	-0.0524073274	0.0604559196	0.1369775501	0.1593432164	0.03033655	0.1125993727	-0.0313960407	-0.0085644302	-0.0756915562	-0.1706344023	-0.0104317773	-0.0127977401	0.1779491197	-0.094393306	-0.1033552934	0.0444821039	0.0063430569	-0.0707546307	-0.0859565387	0.1369098535	-0.0662488832	-0.1469872615	0.1108716014	-0.0627755855	-0.0602347241	0.0465175925	-0.0388744282	-0.1970429378	0.215904726	-0.0369487752	0.1108624577	-0.0367966337	-0.1474674932	0.0180896265	-0.0357643608	-0.0760908034	-0.189615861	-0.1862064512	-0.0919220247	-0.1437726978	0.0886695107	0.1869016962	-0.1497486767	0.1296014053	0.0405278017	0.0307929305	-0.1562805375	-0.0502625342	0.0990808418	-0.0253948054	-0.0009554933654953	-4.4232681517500047e-05	1.9565301142285902e-09	9.12967571505535e-07	-0.0633752522037838	-0.0244008325006604	0.0005954006267252	0.0040164225918932	-0.0462449595298224	-0.075644101605313	0.0057220301076749	0.0021385962819149	-0.0004580069460582	-0.000141006062992	1.988270980050388e-08	2.097703626375589e-07	-0.0002719881003061	-0.0002289924028761	7.397752670812112e-08	5.243752057499882e-08	-5.2562075870972376e-05	-2.5555279437104317e-05	6.530723071084864e-10	2.7627718198658563e-09
1237.5788460189565	-2.8829854999171403	8.311605392732483	1531601.400113612	1747.2003933521028	-1.4048650214012923	1.9736457283568536	3052709.2145297425	1211.8240961624404	2.9596978311483326	1468517.6400399157	8.759811251704145	1334.864408981397	1258.643697037527	1.127688	23.033266	0.0847080036527649	0.0630529216155534	0.0004917698	0.1623764188	0.0541620459	0.1094077827	-0.0847211014	0.0068284748	0.0504609418	-0.0440958221	0.0277339317	-0.0702840773	-0.0228863501	-0.0332017946	-0.1947526797	0.0600891853	0.022630105	-0.0404548782	-0.1319581052	0.0208063345	-0.028017016	-0.1104950607	-0.0135045525	-0.1897446496	0.0768863226	-0.1568189309	0.1607541569	-0.0025820395	-0.0080996435	-0.0687497587	0.1978331591	-0.1229824261	0.1512865751	0.0749231345	-0.1583362478	-0.0865340213	-0.0043157481	-0.0699290149	0.0728870754	-0.0098619969	0.0554958725	-0.0687884149	0.0584646405	-0.0687194159	0.0882561616	0.1084642466	0.0263620528	0.0506230933	-0.0023926528	-0.0631831012	-0.1147412888	0.1037651974	-0.0077989297	0.2914249878	-0.1209681381	0.056830611	0.1320121329	0.2047475988	0.0435684826	0.0160785655	0.1060990769	-0.0898398095	-0.0441502668	-0.0658475081	0.1619785173	0.1462533854	-0.1046276112	-0.1198081677	0.01806586	-0.1725135199	-0.0375054387	-0.1055881206	0.0406526984	0.1903529572	-0.0594870983	0.0248420878	0.0286429935	0.0467347472	-0.167859472	-0.1355550338	-0.117898527	0.0273820036	-0.0943690417	0.1182110676	-0.0348022167	0.0884928014	0.0743149647	-0.1019400821	-0.0283143808	-0.034629613	-0.0944807999	0.1581890494	0.0457629096	0.0946861568	-0.0364975928	-0.0008817960030427	7.36973624526e-05	5.431301232469897e-09	7.775641909820814e-07	-0.0043004942475022	0.0590747579562816	0.0034898270275932	1.8494250772799515e-05	-0.0385623541201667	0.0076826054096557	5.902242588047103e-05	0.0014870551552891	-0.0001080068606642	0.000350000085394	1.2250005977580726e-07	1.1665481950535917e-08	-0.0002649970465173	6.991053788799994e-06	7.022343466289205e-08	4.8874833077894745e-11	-5.201435656627054e-05	5.477193047018341e-07	2.999964367430606e-13	2.7054932890031315e-09
1240.4111456550138	2.8322996360573143	8.021921228410395	1538619.810265184	1749.63141737593	2.431024023827149	5.909877804424743	3061210.0966689056	1209.3861680542682	-2.437928108172173	1462614.9034809866	5.94349346061595	1334.6637948077655	1255.5082658307826	1.178507	24.071264	0.0677530488669235	0.0359531816898221	0.0785907153	-0.0044927233	-0.0383889358	-0.0578266987	0.2349487544	-0.005069273	0.0476810016	0.1489482723	0.0482839959	0.2970414105	-0.1688753727	-0.0958436687	-0.0876037724	-0.1070120343	-0.1161554932	-0.1079936334	-0.0467745536	-0.1393566304	0.0818540236	-0.1308735125	0.006520516	0.1294539392	0.0073556682	-0.1252515016	0.0988501184	-0.0437676834	0.086133467	-0.2361799973	0.0917290555	-0.0683717308	-0.1176110142	-0.0705369177	0.0381237656	0.1083203403	-0.0327893828	0.1421094902	0.0718837063	-0.1695817389	-0.0261963487	-0.1744591123	0.0414510724	-0.1476117487	-0.0364787098	0.0958098425	-0.2082549277	0.0069055766	-0.2169257771	0.0749025048	-0.0887561014	-0.1207860872	0.0704263553	-0.0134714105	-0.0538271256	0.0124464846	-0.1202965786	-0.0224231785	0.1838697097	-0.1614905147	0.0583295869	0.0830517017	-0.0337838108	0.1055054568	0.0818315019	0.1253846648	-0.0042572692	-0.0151334793	-0.2238230133	-0.1145739595	0.085709703	-0.0768040252	0.1508960454	-0.1058390097	0.0781316526	0.0258131235	0.196207305	0.1210022401	-0.0662500627	-0.0927460353	-0.0286729963	-0.0401650499	0.022960589	0.2151812692	-0.0814027072	0.1619847136	-0.1039890515	-0.0997286122	-0.0131630955	0.0422280623	0.1213040431	-0.2081465958	-0.0816709002	0.0901621419	-0.0474010431	-0.0138050141450776	-0.0129232181420349	0.0001670095671466	0.0001905784155457	0.0216359214671513	0.0259364157146535	0.0006726976601233	0.0004681130977327	-0.0383688909890551	0.0001934631311116	3.7427983099506295e-08	0.0014721717957299	-6.800256037459355e-05	4.000430028960646e-05	1.6003440416610075e-09	4.624348217500241e-09	-1.4988597250464863e-05	0.0002500084492668	2.2465804753664288e-10	6.250422470480769e-08	-0.0003360006445923	-0.000283986288026	8.064821178680294e-08	1.1289643316644109e-07
1239.6466883679698	-0.7644572870440243	0.5843949437147097	1536723.9119816744	1743.301509126704	-6.329908249225809	40.06773844361695	3039100.151723444	1210.3625876216563	0.9764195673881204	1464977.5935141917	0.9533951715784044	1334.3361718735257	1264.9476001498256	1.097962	22.426096	0.038918749713457	0.0181431599186985	-0.1452288749	-0.0976332234	-0.0678099746	-0.0425641452	0.0671743003	-0.0358209508	0.050605566	0.0985695015	-0.024469477	-0.0212683853	-0.0320943127	-0.0675600693	-0.0851374679	-0.0386260446	0.0582192311	-0.0331510993	0.2279672523	0.0423975399	0.0190440979	0.1539675427	0.1153931719	-0.0377913215	0.0892414597	0.1513582031	0.0711050026	0.0423403493	0.0997831158	-0.0785125262	0.1479655188	0.0916814577	0.1119748101	-0.0942288514	-0.1964543609	0.1086811681	0.0133212317	0.0463359403	0.0871785004	0.1231220268	-0.0890480781	-0.1009406524	0.0837808958	0.1451135338	0.0524215461	-0.1322537629	-0.0532770332	0.0487933344	0.0095385727	-0.0207821102	-0.003517437	-0.0237564196	-0.1286050733	0.1290727808	-0.0869076987	0.1275020654	-0.0322207859	-0.0491880665	0.1743282464	-0.0430409757	0.0566728017	-0.0267822555	-0.1146283947	0.0187326091	-0.0484021439	0.0877099998	0.0533164418	0.0386602099	0.1674597481	-0.0917246199	0.1768147231	0.0329979046	-0.0848666276	-0.0709922107	-0.1063357068	0.0527746532	0.1533564708	0.1199439774	-0.0053604548	-0.0159854969	0.0686873638	0.0016930111	0.016803549	0.1173060486	-0.1953737074	-0.0830757135	0.0079568734	0.0733084122	-0.1060077256	-0.1675822037	0.0707695707	-0.0205354238	-0.0517423535	0.0855149763	-0.0580456054	-0.0108595597712621	0.0029454543738154	8.675701468228856e-06	0.0001179300384256	0.0247844280912659	0.0031485066241145	9.913093962093507e-06	0.0006142678758111	-0.0282417367107257	0.0101271542783293	0.000102559253777	0.0007975956924379	1.0938915230321566e-05	7.894147560491511e-05	6.231756570681408e-09	1.1965986641616112e-10	-0.0002650021814822	-0.0002500135842317	7.022615619032488e-08	6.250679230039893e-08	-0.0004609982734996	-0.0001249976289073	1.562440723244708e-08	2.12519408169612e-07
1238.6646419978838	-0.9820463700859818	0.9644150729990532	1534290.0953357455	1744.3321921165953	1.0306829898911474	1.062307425650955	3042694.7964542867	1209.4939221743136	-0.8686654473426643	1462875.5477766048	0.754579659407031	1335.4153253306513	1254.4561962874038	1.038458	21.210718	0.1207087951250246	0.0725712190737868	-0.0565816863	0.1106370254	-0.004530979	0.1793952374	0.1014522527	-0.0016559071	0.1318073304	-0.0974664349	-0.0531157025	-0.1006174865	-0.0501151402	0.0049763439	-0.0648271353	-0.027976468	-0.085553337	-0.1131213951	0.0803878518	-0.0827022384	-0.0520337144	0.1138380802	-0.0403603098	-0.0961710209	0.140584666	0.0058842428	0.0400199638	-0.084395449	0.1757643837	0.0185137927	0.0768772199	0.0627289403	-0.1446229673	0.1495906038	-0.1183342905	0.0762522746	0.0361201998	0.0973779613	0.1109450521	-0.0356812716	-0.0224514856	-0.0342393027	-0.0812711079	0.1202140664	0.1039584265	-0.0552731499	0.1735739225	0.0390064359	-0.0431630982	0.0373349151	-0.0269291918	-0.0879906987	-0.0137844646	0.0054920464	-0.1148225359	-0.0111885307	0.0046993747	0.0794855191	0.0101752244	-0.0012109321	0.1345030733	0.1701518616	0.1278287146	0.016743499	-0.0165865023	-0.0006071504	0.0709062875	-0.0243956865	0.0034577115	-0.0955247702	0.1701780352	-0.0264831337	-0.1053374515	0.0411238845	-0.158373477	-0.0717117957	0.004725941	0.1571275377	-0.0007894689	0.1185475987	0.0860113815	0.0387754061	-0.1685604919	-0.0537299637	0.1350322037	0.171143213	0.0739374853	0.1049777283	-0.0880040671	-0.13884461	0.0700837064	0.0986519795	-0.0923650691	0.0807510076	-0.0683731426	-0.0009851397576028	0.0098744200136593	9.750417060615536e-05	9.705003420097036e-07	-0.0048373298726573	-0.0296217579639231	0.0008774485448732	2.3399760296902693e-05	0.0353226174018601	0.0635643541125858	0.0040404271137502	0.0012476873001181	-6.802548421590657e-05	-7.896439944622814e-05	6.235376379903475e-09	4.627466502808554e-09	-0.000214992274516	5.000990696620001e-05	4.62216781015631e-08	2.5009907947679804e-09	-0.0002370073192149	0.0002239909542846	5.017194760137056e-08	5.6172469361433514e-08
1238.3146939520416	-0.3499480458422113	0.1224636347887824	1533423.2812575384	1745.0957975996305	0.763605483035235	0.5830933337214745	3045359.3427998903	1210.459212653381	0.9652904790673348	1465211.505497443	0.9317857089780444	1335.562646838202	1263.1428220809212	1.042079	21.284678	0.0946031821578849	0.0527601249263101	0.0958931447	0.0787756531	0.1265115249	-0.0107322689	-0.0647954865	0.0244103583	-0.094099274	-0.1713791522	-0.0774570832	-0.0337565962	0.1008688602	-0.0267414424	0.0890612404	0.0722070787	-0.1103354694	-0.0886721599	-0.0237047704	0.1184643693	-0.0274060572	0.1739584345	0.1300372971	-0.0114246306	-0.0103758981	-0.0350933812	0.0526320736	0.0730573994	-0.129709537	0.1125045485	0.0577978974	-0.1124572179	-0.0077320724	0.0011559019	0.0559453001	0.0852524087	-0.0807213766	-0.0679110517	-0.0826626675	0.0751867469	-0.040030123	-0.167653798	0.0660425867	-0.0016104863	-0.0918489334	0.0569407034	0.1863788231	0.0426420022	0.0499870349	-0.1985237258	0.0722649499	-8.25451e-05	-0.1369876239	-0.0967329532	-0.0520457811	-0.0396271353	0.0869580048	-0.0601206704	-0.0403636525	-0.0043732874	0.0333223487	0.0440895525	-0.0274524972	0.1321447324	-0.023482975	0.0170426617	-0.055440631	0.0298486168	-0.0269401841	-0.0982191505	0.1953399229	-0.0490339001	-0.0182629449	0.133624013	-0.0603716576	-0.135803415	-0.1808243492	0.1334507524	0.0455774787	-0.0115186365	-0.0334430526	-0.1566267782	-0.0941800462	0.0752565725	-0.0731625453	-0.0381337102	-0.1188745714	0.0861986798	0.013428245	0.0100399245	-0.1637947325	0.1026131666	-0.0145937784	0.0758767427	-0.0783272495	-0.001019972013637	-3.4832256034199966e-05	1.2132860604320599e-09	1.0403429086027165e-06	-0.0060794883566188	-0.0012421584839614	1.5429576992775308e-06	3.696017867826356e-05	0.0005642021485812	-0.0347584152532789	0.0012081474309193	3.183240644636425e-07	0.0004988629356749	0.0005668884198908	3.213624806062954e-07	2.4886422859017937e-07	-0.0005956147579222	-0.0003806224834062	3.547569398547209e-07	1.44873474874303e-07	-0.0004608519392101	-0.0002238446199952	5.01064139007955e-08	2.123845098737097e-07
1237.669371971719	-0.6453219803224783	0.4164404582873251	1531825.4743168696	1741.9129161428898	-3.182881456740688	10.130734367663724	3034260.607425426	1208.837642518814	-1.6215701345670368	1461288.4459704438	2.629489701319758	1334.186226222826	1253.0159450877798	1.023356	20.902252	0.1237404100117885	0.0607807796965069	0.1348917069	-0.0185114823	0.1072533956	-0.063838351	0.2029375418	0.0287654859	-0.045381588	-0.0106348545	-0.025732675	0.0693632376	-0.081687338	-0.0579846232	-0.0016844325	0.1408495702	-0.1192776198	-0.0126302764	-0.0618550287	0.0055017965	0.0837474928	-0.0550542399	0.1343700009	-0.034379186	0.0787366306	0.0484878024	0.3116511219	-0.0018421838	-0.0696857183	-0.1409689918	-0.1255614267	0.189533676	-0.09037202	0.1067842032	0.042502094	-0.0744679705	-0.2023552951	-0.1018127586	0.0388150181	-0.0433407608	-0.1179625585	-0.0059179263	-0.0191227176	-0.0792759645	-0.132207592	0.0338034763	-0.0219840452	0.0049737466	-0.0705202266	-0.1022471839	-0.0495188473	-0.0630147195	0.0193247178	-0.0526881456	-0.1719171224	-0.1383466398	0.1369356692	0.0507414875	0.060808712	-0.0382639251	-0.026762528	0.2866167479	0.1846481493	0.1529823527	-0.1977094209	-0.0799371732	-0.0189121357	-0.1797240749	-0.0749309618	-0.1675144753	0.1393340759	-0.0574389286	-0.0470386044	0.0908656188	0.2187781546	-0.185854449	-0.1146504434	0.1107116315	0.0063142932	-0.0573628202	0.0431052573	0.0004057816	-0.0317346212	0.0768888695	0.0238720284	0.0926876071	-0.0365822881	-0.063211357	-0.0177594263	0.1572977509	0.1167067793	-0.2267337073	-0.2180371556	0.0708988393	-0.0878535601	0.0095615635015633	0.0105815355152003	0.0001119688938594	9.142349659442744e-05	-0.0324623643890618	-0.026382876032443	0.0006960561477432	0.0010538051017282	0.0247980614261464	0.0242338592775652	0.0005872799354848	0.0006149438504949	-0.0002910398743926	-0.0007899028100674	6.239464493525329e-07	8.470420848646038e-08	-0.0003904699254209	0.0002051448325012	1.5246676265820325e-07	4.2084402301986434e-08	-0.0002050567980473	0.0002557951411628	6.54311542424968e-08	4.204829042541117e-08
1238.543907073476	0.8745351017569192	0.7648116442049849	1533991.0097488312	1752.5895091929335	10.67659305004372	113.98963915624188	3071569.9877331275	1209.2954117079912	0.4577691891772701	1462395.392778	0.2095526305600153	1335.849103844684	1261.174541217065	1.081841	22.096823	0.0661057406671978	0.0303294293928409	-0.1357856865	-0.073537881	0.1168215361	-0.1841940754	0.0089813606	0.042170968	-0.0479194578	0.1593835676	-0.0448865109	0.0587879544	0.1454412964	-0.1924835399	-0.1990021259	0.156536017	0.027551106	-0.1244219181	0.0041143862	0.0999948207	-0.0856465608	-0.1059933683	0.0828770549	0.123717668	0.0540819384	-0.1943688907	0.2632358413	0.1141231862	0.0658728874	-0.0167648571	-0.0380239686	0.295687423	0.0104535807	-0.0189901299	-0.1250313141	0.0914244428	-0.0038894873	-0.1114528569	-0.1166617805	0.0949415257	-0.0834791491	0.0988840179	-0.1084048752	0.0650014008	0.0213395252	0.0330280493	-0.2373173909	0.0498318972	-0.1154505401	-0.2570795674	-0.0894539563	0.0060075496	0.0129539281	0.0839564338	-0.2227640097	-0.1802481097	0.2144988225	0.0607027505	-0.0553020646	-0.1728636322	0.0626519043	-0.046948847	0.0035709492	-0.0905694166	-0.1827562117	0.0128894335	-0.0200738396	-0.1092300495	0.1560345885	-0.3216834114	-0.0121299468	-0.0993017702	-0.1866075763	0.0079226582	0.2758802926	-0.1671923948	-0.1165118529	0.1067053904	-0.0818803823	0.1080770877	-0.0615649807	-0.0742842738	0.1147872812	0.0136572442	-0.0488596181	-0.0141583414	0.1270709122	-0.0328499931	-0.0278947818	0.0601938121	0.0009335535	0.3213809934	0.1803574009	0.0658240966	-0.096900045	0.0186646966939605	0.0091031331923972	8.286703391852367e-05	0.0003483709026775	-0.0350542186208286	-0.0025918542317668	6.717708358727494e-06	0.0012287982431168	0.0456301211491023	0.0208320597229559	0.0004339747123008	0.0020821079560817	-3.0986925786898915e-05	0.0002600529486057	6.762753607851941e-08	9.601895697227807e-10	-0.0002780015010999	0.000112468424321	7.728483461379771e-08	1.2649146469248504e-08	9.39956994275574e-05	0.0002990524974748	8.943239624594959e-08	8.835191510875714e-09
1238.5640358822252	0.0201288087491775	0.0004051689416609	1534040.870980866	1738.2416581498817	-14.347851043051833	205.8608295536036	3021484.0621276502	1208.798295015669	-0.4971166923221517	1461193.3180327886	0.2471250057853168	1334.2723137307282	1253.4026886710064	1.018302	20.79904	0.1445982936934912	0.0665131234716742	-0.1802009549	0.0726164689	0.0964539792	-0.088042126	0.1341670663	-0.0127491709	0.2331852065	0.0935364774	-0.0626036593	0.112129158	-0.0171441701	0.0113938925	0.0869288697	-0.0079270464	0.0536958643	0.0063273685	0.1512164067	0.085641795	-0.1479900027	-0.0401073922	0.0549603306	-0.0305321178	0.1821572706	0.0582966164	0.0777685943	-0.0624488108	-0.1216511561	-0.0423440597	-0.0718594827	0.0602856597	-0.1534812571	-0.0734575325	-0.081865789	0.1225292746	-0.1585098991	-0.0242304886	-0.1575267625	-0.2537540138	-0.1281192883	-0.0975928287	-0.0129530085	0.0104752206	0.196248894	0.0149497731	-0.0895999585	0.006605996	-0.1307491115	-0.0237531314	0.1589958679	-0.0886807999	-0.0052308394	0.0415069154	-0.1236202513	-0.1509957704	0.0003350472	0.0187474711	0.1274889588	-0.0195978476	-0.1393046153	0.210383307	0.1423389389	0.0923209719	-0.0792603742	-0.0671994686	-0.1438157352	0.0873971516	0.0405452878	-0.281783521	0.0172206851	-0.1307003047	-0.1309826891	-0.1054447786	0.0590447017	-0.0144768433	0.0467232056	0.0691195673	-0.0622560204	0.0676242289	-0.006138746	-0.0681069228	0.0208988478	0.0645329286	-0.0371783187	-0.073675314	0.1311941661	-0.1589815282	-0.0196469245	-0.0518579511	-0.1366577982	-0.1546448341	0.0893458643	0.0606594461	-0.1054172954	0.0108007588464857	-0.0078639378474748	6.184151846894661e-05	0.0001166563916599	-0.0028073355846913	0.0322468830361373	0.0010398614655463	7.881133085074043e-06	0.012583091025256	-0.0330470301238463	0.0010921062000064	0.0001583341797498	0.0005253624730652	0.000556349398852	3.095246536030919e-07	2.7600572810518297e-07	-0.0005956214897027	-0.0003176199886028	3.547649589956636e-07	1.008824571600428e-07	-0.0004608437668382	-0.0005548394662657	3.078468333260705e-07	2.1237697743362125e-07
