global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
837.3383870212084	0.6566549024375945	701135.574379279	0.4311956608953267	1245.927367974904	7.963209483249102	63.41270527410843	1552335.0062688717	835.0858386301854	0.3235772264863499	697368.3578806801	0.1047022215005985	952.31195808959	867.8428999676885	1.111173	22.057774	0.0487969960613337	0.0264785100498063	0.0766361207	-0.0939557935	-0.105132413	-0.1230334199	0.0462906246	0.0626981552	-0.1163599961	0.1608959814	0.0333809487	-0.0158798769	0.0126537838	0.1200060895	0.0164860922	0.2340127424	-0.041132226	0.0226094163	0.0468878775	0.0395737424	0.174639957	0.0615981395	0.083993248	-0.116163982	0.1670855157	0.0909152177	-0.0369753223	0.1458953494	-0.1305136262	0.0249401117	0.0950461789	0.0082781721	-0.0628656709	0.1589777835	-0.0399686319	-0.0214129355	0.0222285329	0.129818258	-0.0828898862	-0.077143485	0.0523173299	-0.095756545	-0.0636195391	-0.1493579377	0.0508710786	0.1286405753	0.0966742484	0.0407894081	0.1411076938	0.1276122671	-0.0106190125	0.1239129902	-0.0383406014	0.0564202688	0.0008812998	0.0875397628	0.0092354561	-0.040469755	0.0280524144	-0.0981376395	-0.0128615461	0.1905370975	-0.0833553021	-0.0836542427	-0.0545690563	-0.0374437937	0.0834791566	-0.0024253761	0.0417611405	0.0909197182	0.0056400715	0.0291640316	0.0874228662	-0.1354716163	0.1264253296	-0.1265133148	-0.0277375198	0.2048877369	-0.0308602572	0.1138515078	-0.0338958445	0.0021556153	-0.0848962157	0.054353776	-0.0134302595	-0.1516986763	0.2344853555	0.0877625431	0.0124601178	-0.0672147351	-0.0490006139	0.0607736794	-0.0139205819	0.1191644668	0.0477556167	0.1074583966	-0.0028345346	-0.0020567462372014	-0.0037188286825084	4.2302050842421176e-06	1.3829686769847162e-05	0.0027090280036929	-0.0012636296793715	1.596759966588772e-06	7.33883272479234e-06	-0.0296928290062936	-0.0178874135426952	0.0008816640943969	0.0003199595632473	0.0005804970714946	7.148773801839993e-05	5.110496686987384e-09	3.369768500138068e-07	-9.301741991207813e-05	0.0003429708263846	8.652240407099867e-09	1.1762898775095045e-07	-5.9972970336751366e-05	-0.0001040839187321	3.5967571710128594e-09	1.0833462138640697e-08
837.5216657062615	0.1832786850530965	701442.5405273909	0.0335910763947921	1247.1412205971965	1.2138526222925066	1.4734381886463943	1555361.224112665	836.7036400510553	1.6178014208699096	700072.9812746859	2.6172814373686983	953.3829553937532	868.0998115038441	1.057589	20.994074	0.0824083479294834	0.0526372990268509	-0.0342220807	0.0657890864	-0.1127812357	0.1227871472	-0.080907781	-0.1093963687	-0.0496306975	-0.0721383896	-0.1068789203	-0.0076687283	-0.0775353428	0.0785948243	0.0119631222	0.0063684204	0.1487160929	0.2049329662	-0.0256015884	-0.0768035842	0.0639213101	-0.1869618054	-0.0702074737	-0.076930149	0.0490458499	0.0381642911	0.1123799709	0.050304206	-0.2956394591	0.0460547298	0.2212483524	0.160480197	0.068015718	0.178958583	0.0413935381	0.0351424756	-0.0125110429	-0.023115314	0.0960537563	0.0731162466	-0.0735033692	-0.0089580031	0.0051481859	-0.0902397704	0.04198903	-0.0578548928	-0.0255200822	-0.1651446694	-0.0278130537	-0.039355331	0.050926444	0.1082099483	-0.0026218773	0.104562252	0.0447779611	0.165379571	0.0296241488	-0.1402773485	0.2302813022	-0.109191056	0.0050071236	0.155829122	-0.0882409874	0.0561883187	-0.2040255119	-0.0541089691	0.0924375197	0.005152283	0.0444823768	0.004535229	-0.1614040217	0.0209349013	-0.0180547754	-0.0927755786	0.1081798999	0.0812865251	0.0503921522	-0.0640548848	-0.0691531549	0.2801893257	0.0048084439	0.0346545944	-0.1469375318	0.0171721499	-0.0103683186	-0.1621709289	0.1700469896	0.0390048318	-0.1305838199	-0.104919218	-0.0760621796	-0.1123862258	0.0293080065	0.0237819084	0.0481920906	0.1033401944	-0.0141533203	-0.0020421273380719	1.4618899129500117e-05	4.170284064900623e-06	2.1371221175849926e-10	-0.0211879629509184	-0.0238969909546113	0.0005710661766847	0.0004489297740094	-0.0140236906463044	0.0156691383599892	0.0001966638993432	0.0002455218969444	-0.0002120010015811	-0.0007924980730757	6.280531958286976e-07	4.4944424671389566e-08	-2.899363881869732e-05	6.40237810933808e-05	8.406310919490722e-10	4.0990445454931455e-09	-6.0003110482738384e-05	-3.0140145987017186e-08	3.600373267603709e-09	9.084284001187081e-16
838.1922079491453	0.6705422428838119	702566.1774666633	0.449626899491653	1244.418167366469	-2.7230532307273734	7.415018897374786	1548576.5752717217	836.373844734177	-0.3297953168782896	699521.2081554293	0.1087649510348515	953.560998654302	872.7084560394287	1.072209	21.284294	0.0544695096779916	0.0434048420410914	0.0383165028	-0.1286120416	0.001111781	0.0616353954	-0.0829768473	0.024949188	-0.0027994614	0.0069939009	0.1202408933	0.047272782	-0.069645857	-0.0255990855	0.0386296025	0.0041340091	0.1771583628	-0.2766399389	-0.2782113522	-0.08969857	0.1242853689	-0.0377301887	0.0633926994	-0.0839831524	0.0368470098	0.0334306263	0.1962763883	0.0512226853	-0.0043340279	0.2524556355	0.1327565795	0.0765721955	-0.1195525896	-0.2132731408	0.114123203	0.0443038424	-0.1861585619	-0.0085588958	0.0532314812	-0.0730196333	0.0012308787	0.1300878465	0.1857265134	0.1233117761	-0.0573429862	-0.0424238587	0.0059440882	0.0524710335	0.0396870525	0.1027698053	-0.0462713332	0.0229667814	-0.0123212491	-0.0501837325	0.0071444319	0.3370159646	0.0557772185	0.0145781188	0.012464422	0.1650258072	0.2530415176	0.1329305598	-0.067572657	0.1064254797	-0.1844240969	-0.0703874843	0.2149997577	0.1356715815	-0.14885265	-0.0909650332	-0.0521022533	0.0274044719	-0.0085968998	-0.0881397148	0.0829108607	-0.1256267051	-0.076210128	0.0714599098	-0.0559630671	0.2355953621	-0.0521609204	0.0096383097	-0.0637616281	-0.1134009024	0.0491676624	-0.076983305	0.0408851822	-0.0139982028	-0.1377238636	-0.0933317111	0.1112304135	-0.1093932906	0.092029267	0.1149770322	-0.0529541198	0.0990808418	-0.0253948054	0.0067991543397027	0.0088412816777746	4.6228499735098055e-05	7.816826170575284e-05	-0.0212194005975732	-3.1437646654797896e-05	9.883256271919251e-10	0.0004502629617202	0.0278229409902195	0.0418466316365239	0.0007741160453452	0.0017511405793229	-0.0002870009209002	-7.49999193191e-05	5.624987897871511e-09	8.236952859756287e-08	-2.899140298340264e-05	2.235835294680464e-09	8.405014469460474e-10	4.9989594649388774e-18	-6.000412966911001e-05	-1.0191863716234274e-09	3.6004955773473677e-09	1.038740860102927e-18
837.1769732671844	-1.0152346819609193	700865.284568804	1.0307014594562889	1245.6044788202964	1.1863114538273294	1.4073348654819118	1551530.5176571824	834.339013053195	-2.034831680982052	696121.5887025795	4.140539969928242	953.6786172455566	872.3445901291319	1.120637	22.245649	0.0853540043735453	0.0403111977644605	-0.0499727005	0.0979518216	-0.0682947041	-0.0517883577	-0.0539202327	-0.1485250224	-0.0055673798	-0.0141019449	0.1051846382	-0.0711043678	0.0213696242	0.1678554046	0.0091016131	-0.2976336429	0.0671466016	0.018125477	0.0219802056	0.1180420505	0.0548869806	-0.0125100489	-0.1131586102	0.1115279563	0.1570814092	-0.0127593629	0.1955819548	0.0175727131	-0.0363225699	0.0389648664	0.0444884689	-0.2046546102	0.0397156992	-0.0139419373	0.0365425642	-0.0777970955	-0.180818614	0.0306686569	-0.0449415782	-0.0634965171	-0.1720131205	0.0096594828	0.0847177464	0.1537659369	0.0189890259	-0.0573108274	-0.1789153403	-0.0558627836	-0.0050379115	0.0118499489	-0.1503787448	0.164212608	-0.0095882166	0.0233748938	-0.1115088436	0.0184372489	-0.0373771081	0.0203255758	-0.0626774425	-0.033898314	0.2266955429	0.146488543	0.0322640741	0.1154310791	-0.0950766403	0.0119867976	0.1377877856	0.0392572335	-0.1370120593	0.0510207867	-0.0625229076	-0.0002030538	-0.0302712614	0.0233917264	0.0752395673	-0.0210385292	0.1559975393	0.1037871049	-0.1434174046	0.2524329338	-0.0617960232	0.0202662074	-0.1074840435	-0.1801127025	-0.041882272	-0.0631328045	-0.0267924378	-0.0153796654	-0.0617562421	0.0371892555	0.1829213848	0.0087098329	-0.0457067945	-0.0024888029	-0.0267387352	0.0946861568	-0.0364975928	0.0023383732302164	-0.0044607811094863	5.467989363792681e-06	1.9898568106749823e-05	-0.0087289087502995	0.0124904918472736	0.0001560123865868	7.619384797105518e-05	0.0536276512982709	0.0258047103080514	0.0028759249837689	0.0006658830740824	0.000203005914374	0.0004900068352741	2.401066986154369e-07	4.121140127082381e-08	3.096325213358675e-05	5.9954655116989386e-05	9.587229826880642e-10	3.594560670197141e-09	-0.0003620030614526	-0.0003019989317834	1.310462165010549e-07	9.120335479836906e-08
836.6525366225841	-0.5244366446003141	699987.4670370044	0.2750337941996362	1243.18172410697	-2.4227547133264125	5.869740400945347	1545500.7991535785	834.2151101393077	-0.1239029138872638	695914.8499847373	0.0153519320697547	951.133091964654	869.061918017508	1.141382	22.65744	0.0737243015275284	0.0374788519085213	0.0329730357	-0.1937626853	0.0217431406	0.0389687969	-0.0244949744	0.1804843109	0.0218946569	0.0641479395	0.0798878154	-0.001141435	-0.1142494123	-0.0222398131	-0.0494502637	-0.121522084	0.0865977373	0.0664117034	0.0992636055	-0.1697073216	0.0757386998	0.0620692844	0.1056070015	0.0658965079	0.2909683455	0.0891600216	0.0145409357	-0.0129313376	0.1935544436	-0.0914928587	-0.0726508288	-0.1647232516	0.0211801389	-0.0083925136	0.0316225296	0.0559585101	-0.2930027033	-0.0112152078	0.043676205	0.1760960846	-0.1205490366	0.1983103612	0.0749214942	-0.1953404338	0.0595658775	-0.0541340866	0.0879366124	0.1292180265	0.0529064867	0.0560035847	-0.0797996039	0.0729684682	-0.0116293182	0.1442963174	-0.0649782584	-0.0960789977	-0.2209224717	0.006538843	-0.0680067274	0.0703030617	0.0332688358	-0.1364562446	0.1474710558	0.2154332901	-0.1010934477	0.0702687539	0.3049395311	0.0720627597	0.1225684334	-0.1735631478	-0.0193834845	0.0415985379	-0.0354268621	-0.0328079998	0.1017917422	-0.1960991015	-0.0969761174	-0.0953465593	-0.1284769911	0.2375740847	-0.0659776375	0.0420025196	0.0540086614	-0.0554460207	-0.052894364	0.172329838	-0.0657717335	-0.0846097723	-0.1622543535	0.0948657094	0.1065660765	-0.0755678348	0.1719270816	0.1139084457	0.0701182078	0.0901621419	-0.0474010431	0.0003994201730961	-0.0019389530571203	1.5953647467611849e-07	3.759538957716157e-06	-0.0211920612450313	-0.0124631524947317	0.0001553301701069	0.0004491034598131	0.0244516289034635	-0.0291760223948073	0.0005978821560326	0.0008512402827823	-0.0002170070400159	-0.0004200129543899	1.7641088185533222e-07	4.7092055416462426e-08	-2.894737641279121e-05	-5.991062854637797e-05	8.379506011838211e-10	3.589283412822078e-09	-0.0004850029501337	-0.0001229998886811	2.3522786163839234e-07	1.5128972615562993e-08
839.3029005480382	2.650363925454144	704429.3588683502	7.024428937348699	1242.367503962241	-0.8142201447290063	0.6629544440825239	1543477.0149013689	836.4987443176626	2.2836341783548733	699730.1492450263	5.2149850605505375	952.489650289676	868.0202548648728	1.15188	22.865847	0.122210434787005	0.0718855640676888	0.1212605906	0.0614477205	0.0049187113	0.006187318	0.214130762	0.0363897084	-0.0947895382	0.0664212655	-0.1017446777	0.1630698734	0.1512430942	-0.0239906579	0.1184615773	0.0374465099	-0.0595632286	0.058273288	0.0530630889	-0.3148313738	0.0298121748	-0.0957255161	0.1229322301	-0.1626672935	-0.1957177175	0.1096608858	0.1857259653	-0.0316746808	-0.0239383614	0.0506567504	-0.1694471802	-0.129923405	0.0225856318	0.0696091718	0.1480825224	-0.0999009735	-0.0733690604	-0.1631805999	-0.0203332269	0.0065989259	0.1199420157	0.060782959	-0.2099745573	-0.05906151	0.1025459439	0.0379690939	0.1631687413	-0.0524260797	0.0692524355	0.0050811877	0.023049931	-0.1936176289	-0.1148697284	-0.1334698769	-0.1989318761	0.1640768042	0.0182348234	-0.1908296107	-0.0490788909	0.0273039024	-0.0635298266	-0.0400422308	0.1063216435	0.2851675904	0.2306275066	0.1313083341	-0.0720079155	-0.1475701634	0.1564395468	-0.1555284674	-0.2388608978	0.1434721023	-0.0966714992	0.0581647548	0.1333832848	-0.1021026829	0.0576388562	0.027076696	0.1848671534	0.0553979784	0.2327566808	0.0728442115	0.0422176924	-0.0533638647	-0.0425690858	0.0561097943	-0.0398994031	0.0966624869	0.0284121694	-0.0791525261	0.0613543905	-0.1608096023	0.0267711933	0.2262887603	0.0185883303	0.0855149763	-0.0580456054	-0.0015600284184102	-0.0019594485915063	2.4336886662474296e-06	3.839438782756023e-06	-0.0265047012852761	-0.0053126400402448	2.822414419721228e-05	0.0007024991902217	-0.0411282602509359	-0.0655798891543994	0.0016915337912687	0.0043007218615033	-0.0007148887840364	-0.0004978817440205	2.478862310288948e-07	5.110659735410426e-07	0.0004591727460641	0.0004881201224768	2.1083961072804649e-07	2.382612539668553e-07	-0.000483835676614	1.1672735196999965e-06	2.3409696196452722e-07	1.362527469792818e-12
841.1784607770313	1.8755602289930948	707581.2028752156	3.5177261725806304	1248.9957643619257	6.628260399684677	43.93383592602808	1559990.419394031	836.7436243841755	0.2448800665129056	700139.8929475662	0.059966246975365	953.146733511626	881.2771079090037	1.109488	22.024319	0.0685766998157099	0.0406379506072353	0.1286399295	0.2235323358	0.0551498907	0.1288646929	-0.0365408673	-0.0295313669	-0.071412439	-0.1303488305	-0.2670287259	0.1042264237	-0.0287478397	0.0803556038	-0.1872092638	-0.0093335508	-0.0482719464	-0.0724428217	-0.0683855117	-0.1447590971	0.0581186532	-0.2593192561	0.0015256002	0.1452352246	0.0633352354	0.1450535903	0.0587866066	0.0481453042	-0.1113914221	0.0588224084	0.0560649382	0.0787511716	-0.058003051	0.1219710813	-0.1530657086	0.0015836131	-0.107091531	-0.0960194286	0.0012699743	0.0315531947	0.0768483013	0.1645602552	0.0384715098	-0.1120429317	0.0305821025	0.0180812598	0.0609244739	-0.108742401	-0.041346419	-0.2836873538	-0.0451790155	0.037741422	-0.1944190557	0.055488623	0.0493594599	0.1197706289	0.0966468951	-0.1674374094	0.027012304	-0.0695918418	-0.0261926355	0.0468903875	-0.0360729416	-0.0117374278	-0.0491930976	0.0560940786	0.150925361	-0.089725173	0.1380780509	0.152021108	0.0071739484	0.1982851265	-0.1099070017	0.0029821586	0.0932001517	0.1585888472	0.1024819172	-0.1427475166	-0.0203280382	0.0469369522	0.1364464305	-0.0894731361	0.0417989936	0.0658637365	0.0204344766	-0.0337239009	0.0630945999	-0.0224725114	0.1058296637	-0.0121614258	-0.0633786993	-0.0475737275	0.0257808347	0.0714163292	-0.0836076364	0.0807510076	-0.0683731426	-0.0089414047995433	-0.007381376381133	7.994871978929596e-05	5.448471727994957e-05	-0.021101179941084	0.0054035213441921	2.91980429171396e-05	0.000445259794906	-0.0722557432662256	-0.0311274830152896	0.0052208924349547	0.0009689201988671	-0.0003149034470523	0.0003999853369841	1.5998826980228405e-07	9.916418096542072e-08	0.0004745633809104	1.5390634846299987e-05	2.2521040250110945e-07	2.3687164097214344e-10	-0.0004059252669425	7.79104096715e-05	1.647753223423399e-07	6.070031935180961e-09
839.9812748306023	-1.1971859464290446	705568.5420660438	1.4332541903272074	1244.4866689886928	-4.509095373232867	20.33194108491005	1548747.0692905723	836.0340381049738	-0.7095862792017442	698952.9128701087	0.5035126876313757	952.4131484078218	888.9696095659227	1.166044	23.147003	0.0516520800473232	0.0245188352543594	0.0698119104	-0.0322971632	0.2964792524	0.0531033224	-0.1877636455	0.1571406859	0.0324600992	-0.0620978521	-0.2799926948	-0.1907883938	0.0900571182	0.0130406298	0.0435633257	-0.0290604153	0.092241845	-0.0627888366	0.1050541167	-0.1292534778	0.185132511	0.0255508048	0.0825207508	-0.0448333509	-0.3495708433	0.1176515607	0.2088179348	0.0280402494	0.101689001	0.064401397	0.1253163772	-0.1230039378	0.0020049985	0.0599469034	-0.0448401533	0.0993957008	0.0834510754	-0.0275223982	-0.002981974	-0.0706983625	0.1263741389	0.0066219362	0.1338332534	-0.1173123569	-0.0321365768	0.0589763281	0.0673318611	0.1339058713	0.0311283626	-0.2143720542	-0.0250903648	-0.1736055514	0.0358407265	0.0460279358	0.2019446662	0.2859877398	-0.0596360331	-0.043063955	0.124091091	0.0537433941	0.1178056846	-0.0357627606	0.0613405252	-0.0233673713	0.1812345743	-0.0708830554	-0.1206640085	-0.0763819588	-0.0024358891	-0.0164155373	-0.0079578717	0.202859882	-0.0754011028	-0.0379538	-0.1602752602	-0.0516816627	-0.0182953002	-0.1448437097	-0.0206795886	0.0860756158	0.1326920941	-0.1006646783	0.092229816	-0.1096910489	0.1477503489	0.1083009262	-0.0217204182	-0.0307632407	0.0305298528	-0.1016833385	-0.117386215	0.1007698177	-0.2082717833	0.0963157863	-0.0648605934	0.0758767427	-0.0783272495	-0.0117520881430266	-0.0028106833434833	0.0001381115757214	7.899940857334465e-06	-0.0317802866566268	-0.0106791067155428	0.0001140433202419	0.0010099866199773	-0.0555667998553985	0.016688943410827	0.0030876692461699	0.0002785208321697	1.907553673719995e-05	0.0003339789837894	1.1154196161306709e-07	3.6387610181226487e-10	0.0004469965878817	-2.7566793028700027e-05	1.998059495778824e-07	7.599280778871844e-10	-0.0003380041122113	6.79211547312e-05	1.142467798717491e-07	4.613283260019611e-09
839.2109854378193	-0.7702893927829564	704275.0780795158	0.5933457486339356	1248.7818239070168	4.295154918323988	18.448355772402746	1559456.0437205357	836.6527198360212	0.6186817310474453	699987.7736090118	0.3827670843318634	954.4848918762476	877.1592592699774	1.122822	22.289013	0.0776489423670276	0.0494761734667609	0.1616057034	0.0481923114	0.0330365573	-0.1170427752	0.0740685671	-0.0083855353	-0.1517826715	0.1122648297	0.0176256794	0.1048927553	0.110317416	-0.1161143611	0.1900208182	-0.0022689857	0.1621404467	0.1248790399	-0.0564574824	0.0512210274	0.0665835881	-0.0676342957	0.0714016475	-0.00649695	-0.0822243703	0.1690680391	0.0168391819	-0.1141071293	0.003522117	0.0296651499	-0.0276387071	0.016347516	0.1632919962	-0.2113968792	0.0116633995	0.0034266843	0.1056923753	-0.0999368032	-0.2064602306	-0.0126975517	0.0041843496	-0.1303771271	0.2360590499	0.2026529207	0.2545576199	-0.1367724765	0.1070936388	-0.0990699404	0.1010830301	-0.0074911208	-0.122258392	-0.124273249	-0.0173430574	-0.066425606	-0.1643356445	0.0911699462	-0.066505897	0.0267130189	0.0662406789	0.0963714694	0.1512082321	0.0303010603	-0.0081098373	-0.0088871099	-0.0776122894	-0.0021558795	-0.1232367752	-0.0564763584	-0.0535035371	0.0544225082	0.1558911209	0.1886216549	-0.0965306921	0.0947005096	0.0729617171	-0.0842385545	0.0524030818	0.0911177211	0.1543350097	0.0072797435	0.1086303028	0.0648000663	0.1370630038	-0.0767271607	0.1952435125	-0.0240196678	-0.0732479226	0.073462249	0.0066631611	-0.045914255	0.0653930285	-0.0590596293	-0.1929201105	0.0141097995	-0.0731502008	0.0708988393	-0.0878535601	-0.0094006639996848	0.0023514241433417	8.837248363496983e-05	5.529195501890717e-06	-0.033501560648645	-0.0017212739920181	2.9627841555982675e-06	0.0011223545658948	-0.0180603002209309	0.0375064996344676	0.0003261744440701	0.0014067375148303	-0.0004908844409499	-0.000509959977687	2.600591788426275e-07	2.409675343666959e-07	0.0006310902558441	0.0001840936679624	3.9827491102137165e-07	3.3890478583850375e-08	-0.0003653453585058	-2.7341246294499997e-05	1.3347723098173158e-07	7.475437489365095e-10
840.535558443521	1.3245730057017226	706500.0250079618	1.7544936474336958	1247.3231559312048	-1.4586679758119772	2.1277122636594106	1555815.0553221807	834.7672678332115	-1.8854520028097568	696836.3914457246	3.554929254899323	952.3582351535638	877.0762066958573	1.016425	20.176929	0.0525146894216041	0.0289354304112654	0.1308756844	0.1593385197	0.0514233156	0.1116298	-0.0536699631	-0.0897754099	-0.0808032422	0.0088818189	-0.1674846724	0.1410176754	-0.1561372229	-0.0093239243	0.0625175754	-0.1506054219	0.0656183797	0.2484910275	0.0819077813	0.1495391411	0.1254359716	-0.2171610223	-0.0609634974	0.0523997229	-0.1689576209	0.0361516323	0.0213184771	-0.1421002568	0.0887313774	0.1602249114	-0.177694031	0.0236599011	-0.0044584057	0.0484705683	-0.108330716	0.1894373857	0.0538223571	0.0749728376	0.1253712212	0.0558054642	-0.0135688669	-0.1772173433	-0.0458556462	-0.0454719005	-0.0288822098	0.0491864206	0.0209236471	-0.1759639002	0.0747051281	-0.1972108685	-0.002723147	-0.0265311706	0.1079505548	0.0899219608	-0.0466831804	0.0996575551	-0.0090782967	0.0914256115	-0.1519575764	0.1719814449	-0.0221172336	-0.1081408687	-0.0040575879	-0.0084178885	-0.1665430474	-0.0453906177	0.0029867591	-0.1520954773	0.1370423579	-0.1253538889	-0.1039439475	0.2182981029	-0.1523918414	0.0631902019	0.062490197	0.1250310582	0.0448047005	-0.1897553852	0.0535913849	0.073693973	0.1090940702	-0.0196404345	0.1013612315	0.1824813669	0.1248444256	-0.1105104933	-0.1174007948	-0.1512081115	0.018232758	-0.0331217694	-0.0529442129	-0.0790437262	0.071110579	0.0219585285	-0.0580670358	0.0658240966	-0.096900045	-0.0094331260245468	-3.2462024862000075e-05	8.898386659498212e-05	1.053783058141111e-09	-0.0512366783535753	-0.0177351177049303	0.0003145344000077	0.0026251972087077	-0.0295844938374827	-0.0115241936165518	0.00087524227562	0.0001328070385117	-0.0008738590433839	-0.000382974602434	1.466695461094804e-07	7.636296277038249e-07	0.0006311953633357	1.0510749160006633e-07	3.984075866964864e-07	1.1047584790458011e-14	-0.0004467239700854	-8.137861157959996e-05	1.9956230544886133e-07	6.6224784226234005e-09
840.681089930015	0.1455314864939509	706744.694965918	0.021179413561139	1240.8769657355697	-6.446190195635154	41.55336803830279	1539775.6440931142	835.7311109873751	0.9638431541636692	698446.4898721924	0.9289936258281706	951.7860891888812	890.429553440639	1.155822	22.94409	0.1450487752504367	0.1057565970193218	0.0021383509	0.0757222945	0.3241879368	-0.0067805263	0.0138959216	0.0117470405	0.1416001106	-0.0372408357	-0.2366995019	0.0198536211	-0.1418478343	0.0050957641	0.1884207879	0.0277111898	-0.0378554004	0.0701945432	-0.0861275519	0.041439957	0.1148456796	0.0374990418	-0.0531120523	0.1088516176	-0.0927785977	-0.1063050658	0.0675708489	0.0163066413	0.0559421491	0.13345511	-0.0393448131	0.1343178287	0.0452953958	0.0016957137	0.0117812227	-0.2059705852	-0.0462267685	-0.0036080651	0.0206208506	-0.2385065233	-0.0174668327	-0.0203794593	0.0538354052	-0.2321361721	0.0164740866	-0.1871568877	-0.0022341327	0.1262318108	0.0062767987	-0.2708199813	0.0090080765	-0.066192111	0.1065008906	-0.0316380819	-0.0696408973	0.1174962056	0.0954413564	0.0303335256	-0.2352514382	-0.0510662795	-0.0999417874	0.0624226775	-0.0693349956	-0.0697535747	0.0732397093	0.0448453196	0.0894656109	-0.0624411806	-0.1184070926	0.0489480197	0.1185794859	0.1967690656	-0.0813097878	0.0802910503	-0.2231139852	-0.0672902894	0.0872337455	-0.050330553	0.1187296632	0.0736143128	0.046322627	-0.1541908461	-0.0986825843	0.1120017968	0.1047942611	0.0115476951	0.1009923504	-0.0760498713	0.1346563575	0.0995242373	0.0653101392	0.0827636229	0.0141116498	-0.0176710766	-0.2500100182	0.0606594461	-0.1054172954	-0.0092249409218396	0.0002081851027072	8.509953501143086e-05	4.3341036989207417e-08	-0.0476910822451515	0.0035455961084238	1.2571251764070014e-05	0.0022744393257138	-0.0389970179877465	-0.0094125241502637	0.0015207674119366	8.85956108792992e-05	0.0010670068708764	0.0019408659142603	3.7669604971374703e-06	1.1385036624974465e-06	3.670723889626082e-05	-0.0005944881244394	1.3474213873871632e-09	3.534161300995222e-07	-0.0005490193291665	-0.0001022953590811	3.014222237984337e-07	1.04643404895312e-08
