global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1311.2227399427695	2.539658186384486	1719305.0737430237	6.449863703669736	2134.043981842836	3.684194118117375	4554143.716439626	13.573286299970665	1218.3688229824634	-1.7004333496095114	2.891473576464223	1484422.5888156733	1480.7081194425884	1321.9680673984533	1.083656	20.397068	0.1085926959037421	0.0578637976383497	0.0794321913	0.0296912896	0.0384083314	0.1399072303	-0.0370361935	0.0427550708	0.0767213712	-0.1066578368	-0.083811168	0.0942326239	0.0099637823	0.0758142754	0.0153270248	0.0894793359	0.0662622003	-0.038738663	-0.1151012431	0.0913505917	0.0545385034	0.0509998637	0.2414289779	-0.0267815374	0.0312196328	0.025354619	-0.158355329	0.042363082	0.0714220825	0.0609151416	0.0703454762	-0.2181978175	0.050284781	0.0540391601	0.0638489151	0.0234661711	-0.0627849839	-0.0378612111	-0.1439586147	-0.0782865109	-0.0824868367	-0.0145717538	-0.0767062908	0.0846051286	0.0756643455	-0.0546730289	-0.1401810927	-0.1214660515	0.0274077171	0.1359849526	0.0222645455	0.2081832187	0.1024560676	0.0823949587	0.0210511425	0.0267219293	-0.0896101654	-0.0181795432	0.1382262727	-0.0303029904	-0.1477852343	-0.0668480286	0.1219543927	-0.1618972538	0.0888016904	-0.0112082057	0.0670558522	-0.0077027305	-0.1105552429	0.1978953452	0.0564472052	0.100149785	0.1488962625	-0.0047004719	-0.0370818053	0.117083676	0.0906696291	-0.0800022028	-0.1163950214	-0.0255448379	-0.0095357595	-0.0165343157	0.0905362782	-0.0910906547	-0.0316375924	-0.0606032441	0.0412220155	-0.0675244581	-0.1311782324	0.1628415784	0.1074583966	-0.0028345346	-0.001123815088377	5.5712038459800094e-05	1.2629603528638042e-06	3.1038312293462443e-09	0.0047130021296766	0.0057956264963081	2.2212389074336168e-05	3.358928648470851e-05	-0.0056607290761405	-0.0223978652061659	0.0005016643657935	3.204385367346248e-05	0.0004539504753926	0.0008709499236257	2.0607103410916758e-07	7.585537694636126e-07	-0.0004770469331993	-0.0004590323695209	2.107107162680301e-07	2.2757377647485745e-07	-0.0002068913210563	-0.0002768875501095	7.66667154056431e-08	4.2804018728421e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1312.482768445684	1.2600285029145653	1722611.017466847	1.5876718281571205	2134.2396253848165	0.1956435419806439	4554978.778562722	0.0382763955187319	1223.228756129488	4.859933147024549	23.61895019354793	1496288.5898220942	1482.2409682424443	1313.2071576190117	0.996817	18.762545	0.0831795214941486	0.042257770395502	0.0991224651	0.0641344445	0.1181957695	0.1536490805	-0.142270155	-0.027937943	0.1927606706	0.0267683142	-0.1455540224	0.06888538	-0.0030319752	0.0515953697	0.0854413931	0.175532002	0.0389618127	-0.1967892359	-0.1158714123	0.1408988052	-0.0555718144	0.0891673987	-0.0252120019	0.2209605697	0.0886686547	0.0375269905	-0.0958446798	0.0011547082	-0.0430014122	-0.082232575	-0.0531286303	0.0730719789	0.0109913938	-0.1055845467	-0.0193052218	-0.0603382078	-0.1509211816	-0.060707452	0.0910782525	-0.1251629851	-0.1040343816	-0.2114470834	-0.0412567195	0.2095708042	0.0036771048	-0.1115865794	-0.1239890902	0.0201013167	-0.0350491328	0.0051758154	0.1512023122	0.1893607105	0.0077330547	-0.0272285407	0.0348889394	0.1339918329	-0.0040894959	0.0042991155	0.0027476123	-0.0136075848	-0.0963364244	0.0289079663	-0.1489054338	0.053269851	-0.0327016417	0.1246083461	0.0858999315	0.0824600252	-0.0824454455	0.2224084055	0.0115693276	0.059958564	0.0944759068	-0.0349389192	0.0077447334	0.040043922	0.0757852227	-0.0664739893	0.0169877375	0.0189333783	0.0049307096	-0.138255226	-0.0096799949	-0.0740891896	0.0433231248	-0.0003399769	0.0640667751	-0.1609601204	-0.1008025184	0.2062909822	0.1033401944	-0.0141533203	-0.0012434566193775	-0.0001196415310005	1.546184364273721e-06	1.4314095940143617e-08	0.0287770274734242	0.0240640253437476	0.0008281173102062	0.0005790773157445	-0.0140084409878014	-0.0083477119116609	6.968429416008528e-05	0.0001962364189087	0.00080400033777	0.0003500498623774	6.464165431342741e-07	1.2253490615043669e-07	2.09831604476296e-05	0.0004980300936469	2.480339741779695e-07	4.402930223709673e-10	-4.200842292583726e-05	0.0001648828981304	2.7186370095900552e-08	1.7647075967160095e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1312.09817631472	-0.3845921309641653	1721601.624288414	0.1479111071995577	2141.498738568954	7.259113184137732	4586016.847292422	52.69472422012224	1223.3908184944314	0.1620623649434946	0.0262642101310784	1496685.0947764749	1485.3846166778028	1329.6398951700812	1.03632	19.506086	0.0746085100700388	0.0352025698927176	0.167463945	0.0168401122	0.0830214985	0.0876938107	-0.0353810479	-0.1103845877	0.2180056027	0.0581810907	0.0183249879	-0.0080481047	-0.1111969551	-0.0442583842	0.1170234087	0.0253898918	0.0072941925	-0.0479366534	0.0406305341	0.1624771456	-0.1040865643	0.1062798936	0.0162561925	0.1027884615	0.1592004062	0.0049451563	0.0736847754	0.0349455385	0.0214144905	-0.0377019312	0.1112169224	-0.0335064003	-0.0824623693	0.0572509764	0.0140384094	0.1717235283	-0.0224226038	0.1374501162	-0.0266126769	-0.1185998606	0.1028918769	-0.0128470219	0.0693430012	0.2149204196	-0.0740166009	-0.1094579598	-0.0076053144	0.0021558752	-0.0258192656	-0.0311864266	0.0200736614	0.1787486712	-0.0744911756	-0.0502578565	0.0995889623	0.0158294724	-0.0954030472	-0.0164728303	0.2484269093	0.0307316965	0.0350041335	0.0340179254	0.0055374529	0.1760408945	-0.024029568	-0.1885426366	0.0819034955	0.1318968246	-0.0265366402	0.1842100978	0.0385347198	0.0180758627	-0.0396046507	-0.0498152442	0.0019076946	0.0594730629	0.0259282505	0.0503449084	0.0732874198	0.0595403504	-0.0244790033	-0.1557754857	-0.1728719414	-0.165618174	0.1259058288	0.1551940388	0.1832691145	-0.2130351078	0.0494307568	0.211026714	0.0990808418	-0.0253948054	0.0010139956298473	0.0022574522492247	1.0281871373494225e-06	5.096090657530108e-06	0.0211590001959649	-0.0076180272774592	0.0004477032892928	5.8034339600113927e-05	-0.0265167662018015	-0.0125083252140001	0.0001564581996591	0.000703138889801	0.0004979327068508	-0.0003060676309192	2.479369805517647e-07	9.367739469649169e-08	-0.0004770703280549	-0.0004980534885025	2.4805727740953935e-07	2.275960979104099e-07	-0.0002823814100912	-0.0002403729871653	5.777917295879963e-08	7.973926076509446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1315.2402804461994	3.1421041314795275	1729856.995308197	9.872818373060715	2143.2487482120555	1.7500096431012937	4593515.196712543	3.062533750947517	1226.381858533494	2.991040039062682	8.94632051527609	1504012.462940067	1492.0832254777874	1347.246841599428	1.915389	36.052307	0.3975086554521362	0.2677079477784383	0.1705968362	-0.0529157551	0.1133355086	0.0207368076	0.2997851333	0.0281470239	-0.0655507744	-0.0290086358	0.1027911487	-0.0195530084	-0.3330306785	-3.03595e-05	0.266035816	-0.5053728167	0.0223600819	0.0012808949	-0.3280935737	0.0750893786	0.0295260954	-0.7017659841	-0.1750787725	0.1056277915	0.1637250835	0.2896955268	0.0354311237	0.0566471632	-0.0289687651	0.0163740536	0.0515500301	0.0380735584	0.0837326801	-0.1356872532	-0.0677131968	0.0450454133	-0.0032835523	0.015803659	-0.2542256201	-0.0719774947	-0.0450211564	0.0765404184	0.0486487619	-0.1061049229	-0.0323048214	-0.1365216813	0.5288906656	-0.5471039979	-0.4099480043	-0.0152755618	0.0966523526	0.0246578592	0.0535263101	-0.0076428068	-0.023364397	0.1055313719	0.057981174	0.0767341834	0.0395337085	0.0937835895	-0.1022014028	0.0214605224	0.057086736	0.0285339092	0.0831811498	0.021984102	-0.0352027249	-0.3875108451	0.6497507292	0.4007575978	0.0419096769	0.1418549799	0.117284489	-0.2016628066	0.1200682003	-0.1675352921	-0.1250323232	0.1785307198	0.1516022344	-0.0635244356	-0.027868426	-0.1119150719	0.0388064057	0.0886010145	0.038648469	-0.067374136	-0.0183653314	0.0280355673	-0.0706112469	-0.0027197269	0.0946861568	-0.0364975928	-0.0229287044892032	-0.0239427001190505	0.0005257254895532	0.0005732528889907	-0.2381984210991419	-0.2593574212951068	0.0567384878141241	0.0672662719808475	-0.0835768461221704	-0.0570600799203688	0.0032558527205188	0.0069850892077289	0.0012048715080612	0.0007069388012104	1.4517153509376703e-06	4.997624686567975e-07	-0.0009126697391694	-0.0004355994111145	1.897468469632992e-07	8.329660527955406e-07	-0.0002819505400639	4.3087002729998126e-07	1.856489804254865e-13	7.94961070423249e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1312.8846730838077	-2.355607362391765	1723666.1648183763	5.548886045754291	2132.755606385412	-10.493141826643296	4548646.476568407	110.106025394051	1222.043592866938	-4.338265666556026	18.820548993618804	1493390.5428671348	1483.4764785498903	1315.7488302412337	2.079507	39.141415	0.510719172623657	0.3122968879658983	0.0233801095	0.1411513396	0.0785904385	0.0501554776	-0.1978455416	0.0217762871	-0.0039624936	-0.0132149819	-0.1941008074	0.1288758324	0.029879323	-0.040425977	-0.0170285693	0.080639248	0.2550942424	0.0290515802	-0.2385957367	-0.0199871868	-0.0503936501	-0.2265142275	0.1291656438	-0.1254508144	0.2997240826	-0.0197166847	-0.1513574113	0.158496889	-0.2891678459	-0.0014666894	-0.0736440476	0.0524418355	-0.0871811594	0.1574774351	-0.1162875778	0.136454617	0.0276527766	-0.1252129835	0.3264340466	0.0288064416	-0.0568168912	-0.0616746248	-0.200118218	0.0129403237	0.0051593672	0.1030176662	-0.0328046267	-0.160587283	0.0932506085	0.0055285392	0.1525369649	0.0688943708	0.2797605298	-0.3765938058	-0.3080480727	-0.1357499188	0.2390028828	-0.0238247166	-0.2306027685	-0.0442796773	0.0267607076	-0.0313501098	-0.2803932358	0.1284049526	-0.00442584	0.1652317158	0.020636744	-0.0140372984	-0.0430863521	-0.0858550821	0.0330128558	0.0434588299	0.1937162697	0.1201641471	0.0883568607	-0.1908037067	0.1658530129	0.3616881394	-0.1547341096	-0.1739461424	0.2653880324	0.1021603877	0.2227535448	-0.2371373668	0.3351155888	0.3995665338	-0.1017774361	0.1195264363	0.1051526	-0.1219944286	0.0901621419	-0.0474010431	0.0052784587896468	0.02820716327885	2.786212719399956e-05	0.0007956440602397	0.0583062640069869	0.2965046851061288	0.0033996204224524	0.0879150282898846	-0.0373025309201722	0.0462743152019981	0.0021413122474138	0.0013914788130504	-0.0004332123658372	-0.0016380838738984	1.87672953914264e-07	2.6833187779259896e-06	-0.001365090979202	-0.0004524212400326	2.0468497843263559e-07	1.8634733814986755e-06	0.0004222045267387	0.0007041550668026	4.958343581037741e-07	1.7825666239864965e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1309.6588528982577	-3.225820185549992	1715206.3109747802	10.405915869501785	2138.235261598041	5.479655212628586	4572050.033941242	30.026621249287636	1221.4704421023105	-0.5731507646275986	0.328501798993201	1491990.040929614	1483.771787516276	1300.5890042746007	1.451465	27.320127	0.0677796488585142	0.0362694017073932	-0.0735924113	-0.1479731156	0.1063958659	-0.2548585784	-0.2264012837	-0.0418527436	-0.044684182	0.2858345384	-0.0759444846	-0.0849694808	0.0332627134	-0.0059184784	0.0265475823	0.1394679715	0.09615882	0.0609895657	-0.0962838386	0.0188326727	-0.0308182498	-0.005557303	0.0336530559	-0.1002619328	-0.0844417932	0.0164813971	-0.0179459204	-0.151546709	-0.1574033835	-0.200225428	-0.0288537366	0.318586357	-0.2377127207	0.1056038141	-0.0641066371	0.0566678929	-0.0490203872	0.0257155278	-0.0198028703	0.0738879935	-0.1762671475	0.0284371801	0.1457361078	-0.0121869668	0.0537479649	0.0857279486	0.0903736059	0.14719323	0.0659497701	-0.1814304167	0.0199598515	0.2357849588	-0.0165577136	-0.1017543937	-0.1028285068	-0.0970654114	0.1493420656	-0.019723232	0.0281836763	0.0779159001	0.2436333779	0.272406155	0.0155945089	-0.0907495406	0.1199710587	0.0287560115	0.0379760202	0.0438325351	-0.0797091425	-0.2207852406	-0.1077067327	-0.010053834	0.1283837119	-0.0084036746	0.0750607971	-0.0909088914	-0.0522368787	0.3294415028	-0.0178510723	-0.2231340596	0.0895349081	-0.1562948391	-0.1049681074	0.0500014463	-0.0095298892	-0.0719925404	-0.0062084554	-0.2828199461	-0.1914162543	0.0898430056	0.0855149763	-0.0580456054	0.0066746529819425	0.0013961941922957	4.455099242935391e-05	1.9493582226002425e-06	0.0767054507435602	0.0183991867365732	0.0058837261737727	0.0003385300725672	-0.0596571553450075	-0.0223546244248352	0.0004997292331754	0.0035589761838583	-0.00036913981589	6.407254994720001e-05	1.3626420367530308e-07	4.1052916567364395e-09	-0.001793076001703	-0.0004279850225009	1.8317117948518133e-07	3.2151215478832168e-06	0.0004016692290907	-2.0535297648000017e-05	4.21698449491955e-10	1.6133816959831722e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1301.6940186117624	-7.964834286495261	1694407.3180896393	63.43858521133048	2143.9234535188925	5.68819192085175	4596407.774548375	32.355527328443124	1221.16532372008	-0.3051183822303756	0.0930972271748815	1491244.747856368	1487.1000570196854	1333.6020970766454	1.552369	29.219383	0.0548754124590806	0.0291210993316895	-0.0312974297	-0.2637304277	-0.1920734031	-0.3064513705	-0.0742442003	-0.1896861343	-0.0696032313	0.2856812863	0.2425514039	-0.2568473815	0.143966299	0.0914734603	-0.2356304147	0.0673509313	0.0364442541	0.1283254981	-0.0950380046	-0.0032194505	0.0111380595	0.0705771142	0.033600239	-0.0578508373	-0.0698754886	0.0166235681	-0.1506977766	-0.1903952966	-0.0697292079	-0.2384122005	0.0201231437	-0.0230809747	0.1399097716	0.0149450491	-0.0729552703	0.0379975206	0.0587391688	0.0239117644	-0.1402818152	-0.0173695707	0.0075187313	0.0523201791	0.2168484975	-0.0603349937	-0.0214737711	0.0368279352	0.3183614454	0.2735398829	0.2038127039	0.0003806204	-0.0997655606	0.1389931215	0.0217283632	-0.0112228729	-0.1551260519	0.1616503325	0.1456252943	0.019392141	-0.0735109898	-0.049898947	-0.1407757887	0.1679411236	0.0989617035	-0.0300100806	-0.1739471259	-0.2364838856	0.0317341517	0.0609803193	-0.1189263285	-0.2050942655	-0.113826795	-0.026286929	0.1149696545	-0.0933726158	0.1179537481	-0.0414842588	-0.3108405274	0.3467841199	0.0059893152	-0.177246365	0.0602247057	0.000755158	-0.0623312368	0.1791246434	-0.0825830105	-0.1130814867	0.0517297291	-0.0762928923	0.023592461	0.1482220934	0.0807510076	-0.0683731426	0.002721205983164	-0.0039534469987785	7.404962002807551e-06	1.562974317215073e-05	0.0724092789778865	-0.0042961717656736	0.0052431036820973	1.8457091840171813e-05	-0.0423140388443101	0.0173431165006974	0.0003007836899567	0.0017904778833177	8.782711028472196e-05	0.0004569669261747	7.713601300964713e-09	2.088187716175738e-07	-0.0016759845095455	0.0001170914921575	1.3710417535669892e-08	2.80892407623647e-06	0.0003900741035443	-1.1595125546399975e-05	1.3444693643677734e-10	1.521578062558893e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1296.5075645728016	-5.1864540389608464	1680931.8649944973	26.89930549825328	2123.1240826574845	-20.79937086140808	4507655.870360184	432.61382823039145	1219.9703678212268	-1.1949558988533229	1.4279196002043524	1488327.6983618594	1483.8961273728755	1314.5932392827258	1.528132	28.76318	0.1484210320149219	0.0698336102845315	-0.1162563913	-0.1310585236	-0.2353868925	-0.0958295033	0.211697959	-0.3875991235	-0.1457076143	-0.0061815878	0.4215759509	0.1718999339	0.0310344459	0.0853445648	-0.1366702542	0.1589530501	-0.238916091	-0.1867056144	0.0184913278	0.0354595741	-0.0398860046	-0.0500011883	-0.0744449015	-0.0999184219	-0.2439820145	-0.1616796246	-0.1484153265	-0.0442836032	-0.3055553001	-0.2330917797	0.0002045088	-0.0286013439	-0.1349161916	-0.1119343681	0.0846750886	-0.3081544871	0.0910245174	0.1139320236	-0.0578475989	-0.0837326074	-0.0525711508	-0.1537123641	0.0607020337	-0.0489031832	-0.0772355997	0.0551900127	0.2816560451	0.1661406432	0.155961604	0.289868916	-0.1052162976	-0.0337335267	0.1565552583	0.1527766246	0.0762415757	0.1255300153	0.1987800757	-0.0832004971	-0.0014890434	0.0324312563	0.2127573213	-0.1007814362	0.0475418202	-0.0482926772	0.1085643863	0.1089412272	0.0370462694	0.0374702365	0.0010284787	-0.0432396326	-0.2613026952	0.0399791071	0.1888540298	-0.0749533938	0.0716433205	0.0678231951	-0.2906216643	-0.0100892093	-0.058290385	0.0245970656	0.0185328138	0.3384008574	-0.0204401657	0.1331646599	-0.0912799199	0.00414374	0.148573653	0.1288275567	0.0674690616	-0.0354417871	0.0758767427	-0.0783272495	-0.001762143517709	-0.004483349500873	3.105149777003849e-06	2.010042274697818e-05	0.0233938441431149	-0.0490154348347716	0.0005472719437923	0.0024025128520417	-0.0322502125335617	0.0100638263107483	0.0001012806000129	0.0010400762084599	0.0008088741855243	0.0007210470752395	6.542774480075998e-07	5.199088847115497e-07	-0.0010332075191976	0.0006427769903478	4.131622593207042e-07	1.067517777726459e-06	0.0007234184653274	0.000333344361783	1.1111846353258225e-07	5.233342759766505e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1303.1831798865885	6.6756153137869205	1698286.4003393203	44.56383981766645	2127.815961759773	4.691879102288567	4527600.767119668	22.01372951049217	1221.5168319377494	1.5464641165226567	2.391551263692201	1492103.370707236	1482.5750950863487	1264.1269034320403	1.702404	32.043415	0.0305766628508249	0.0197262387191117	-0.2513517269	0.1838058882	-0.0180667519	0.179967494	0.23412747	-0.1735413155	0.0319867784	-0.1052488665	0.2203483439	0.4080407316	0.0539941791	-0.0322916561	-0.0499695517	-0.0144173811	-0.0317913321	0.0079904617	-0.0713520585	0.031557587	-0.1018945138	-0.0012425775	-0.0415744856	-0.0369492192	-0.0001831265	-0.0522181517	-0.1563342487	0.0210187461	-0.0379768324	-0.0215702907	-0.1511726903	-0.1457945653	-0.0990798271	-0.2876893201	0.2283964939	0.1074791208	0.2269497548	-0.0757407098	0.0497342215	0.2147033182	0.030255798	0.1807362656	0.0736679888	0.0841084229	-0.1164434009	0.209259627	0.0018577799	-0.0189389934	-0.0094456865	0.3555043159	0.0444011917	-0.0943089906	0.0627458314	0.0140380318	0.0925008267	0.2693892997	0.0355973088	0.1374347023	-0.1286246831	0.0228308479	0.1171915964	0.0081277357	0.2473110085	0.1109529431	-0.0289045852	0.0778053134	0.0426511635	0.1167993894	0.0917718458	0.0052484847	-0.2418625794	0.0981340665	0.0897114316	0.0332857911	0.0099780845	0.0448805365	-0.0773597662	-0.0374171555	0.0436045883	0.2296932312	-0.032453613	0.3353670707	-0.0324293462	0.0132870647	0.1579655344	-0.0152366093	0.0184053107	-0.0203779057	-0.0248245328	0.0412208213	0.0708988393	-0.0878535601	-0.0016984852372416	6.365828046740003e-05	2.8848521011276545e-06	4.052376672066164e-09	0.0061111338439161	-0.0172827102991987	3.734595685825676e-05	0.000298692075286	-0.0320697163356129	0.0001804961979488	3.2578877473974346e-08	0.0010284667058466	0.0008088638317208	-1.035380350000118e-08	6.542606982660547e-07	1.072012469166367e-16	-0.0011847539612637	-0.000151546442066	2.2966324102893773e-08	1.4036419487300286e-06	0.0006139792997328	-0.0001094391655946	1.1976930966042282e-08	3.769705805003794e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1308.114592002605	4.931412116016418	1711163.7858101416	24.318825457993523	2133.030647589814	5.214685830041162	4549819.743557422	27.192948306032086	1221.3560305331616	-0.1608014045878008	0.0258570917174096	1491710.5533197212	1482.9940299586249	1284.8751728363547	1.252931	23.583223	0.0439425848254208	0.0214846817784972	-0.1128988773	0.164937625	0.0356280204	0.0803048237	-0.0081658278	-0.0268351763	0.0250034667	-0.0642877106	-0.0265271472	0.1324840147	0.1345896259	-0.0294099936	-0.0306071614	-0.0203424887	-0.2338373226	-0.1051911791	0.0220063884	0.074861583	-0.104455262	-0.0380526847	0.0303760618	-0.1894759661	-0.005581113	-0.007262896	0.0037944364	0.027542105	0.1447834589	-0.0267831964	0.1879322432	0.0768331322	0.1546994011	0.0307169122	0.0501626955	-0.1676504234	0.0303254296	0.0015118344	-0.003207071	-0.04005707	0.0244478987	0.0190097859	-0.0355523084	0.0395603267	-0.0274779939	0.1619036144	-0.0632456133	-0.0761407723	0.0294229548	0.0156617829	-0.0488256463	-0.0801543468	0.1191979275	0.1302431816	0.0869803894	0.030982312	0.2520580846	-0.0130816	0.2144516663	0.0837250281	-0.056636395	0.0139903482	-0.09586482	-0.0755384439	-0.0524879758	-0.0547340568	0.0348692086	0.1050492615	0.0772988605	-0.0663598251	0.0041068483	0.082749113	-0.0615623318	0.0939020419	-0.0042620305	-0.0465287488	-0.0263843655	0.0125137414	0.0938276644	0.095914274	-0.0233652797	0.1499745993	-0.1017935063	0.0700753673	0.230103976	-0.1304692962	0.0256396788	-0.043484973	-0.0309897339	0.2204603248	0.0658240966	-0.096900045	-0.001655240362254	4.324487498760018e-05	2.7398206568347526e-06	1.8701192126931675e-09	0.0123366776021782	0.0062255437582621	0.00015219361426	3.87573950860362e-05	-0.0474850599443641	-0.0154153436087512	0.0002376328185758	0.0022548309179198	0.000568787297893	-0.0002400765338277	3.235189902444204e-07	5.7636742094770796e-08	-0.001042843993803	0.0001419099674606	2.0138438864696885e-08	1.0875235954109915e-06	0.0005507967493529	-6.318255037989992e-05	3.992034672508592e-09	3.033770590977214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309.267163290756	1.1525712881509662	1714180.504871423	1.3284205742699775	2132.4476368276605	-0.5830107621536627	4547332.923811874	0.3399015487869946	1220.6667688248006	-0.689261708361073	0.4750817026128249	1490027.360513179	1481.7383761221902	1305.360894548674	1.086737	20.455053	0.055385783680634	0.0252949059595431	0.0313705541	0.135350663	-0.022603243	-0.0029560883	-0.0243675984	0.0294518951	0.0290637107	-0.0691979219	-0.1304946139	0.0242493693	0.0932059967	-0.0897512523	-0.0412390817	0.062789408	-0.2397194202	-0.0530687653	0.1833160629	-0.0104362018	-0.0402392955	0.0214648591	0.0313841924	-0.1504250953	-0.0137217579	0.1241768051	0.1153501965	-0.0286031996	0.0032005045	0.1102635736	0.0379054454	-0.0827455422	0.1103623138	-0.0253280836	0.0804812718	-0.1936083546	0.1644358153	0.1668133774	0.0329014278	-0.0220633253	-0.0205870935	0.0905943471	-0.0281590557	-0.0103931814	-0.0109191194	0.0462160541	-0.1080106396	-0.0674437431	0.0515423858	-0.0861008024	-0.0518384305	-0.1048289119	-0.0114603044	0.2015421242	0.0978040125	-0.1028720745	0.2108135727	0.0313284701	0.0672333171	0.0499114552	0.1217827469	-0.1530925981	-0.0623741899	0.0042993487	0.0055567182	-0.1718186132	0.0289286089	0.0633681802	0.0547987045	-0.0874424103	0.0820197883	0.0298825239	-0.0748607041	0.0990479586	-0.0174474106	-0.1194888349	-0.0456040195	-0.0651505641	0.0243233147	0.033753623	-0.0028023392	0.0832222328	0.0205359907	0.1157399057	0.1894067707	-0.1053997293	0.0409285534	0.0214346393	0.04653524	0.1333133856	0.0606594461	-0.1054172954	0.0054246709849934	0.0070799113472474	2.942705529542926e-05	5.012514468488249e-05	0.0166033113462873	0.0042666337441091	0.0002756699476617	1.8204163506370438e-05	-0.0590811464871166	-0.0115960865427525	0.000134469223107	0.0034905818702321	0.0008088893486189	0.0002401020507259	6.543019783091084e-07	5.7648994762782657e-08	-0.0009246600358112	0.0001181839579918	1.3967447926607556e-08	8.549961818263698e-07	0.0008413737815657	0.0002905770322128	8.443501164959862e-08	7.079098403061664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
